Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1001214073181261824,"?El Presidente de la República, @CarlosAlvQ y la Primera Dama, @ClaudiaDobles, recibieron en @presidenciacr a #LaSele previo a su participación en la @fifaworldcup_es #Rusia2018. https://t.co/90KyfjoPlA",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon May 28 21:30:11 +0000 2018,131,7,Spanish,Twitter Web Client,Tweet,Photo,0,2,4
1001240906421415936,"¡Todos a apoyar a #LaSele ?? en su juego de despedida para la FIFA World Cup #Rusia2018!

?? Costa Rica vs Irlanda del Norte 
? 3 Junio
? 11:00 a.m.
? Estadio Nacional

#VamosTicos https://t.co/XWpA0TEpaP",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Mon May 28 23:16:48 +0000 2018,56,10,Spanish,Twitter Web Client,Tweet,Photo,0,3,0
1001476507817119744,"? Los defensas de #LaSele, @pipogonzalez88 y @kwaston88, atienden a la prensa este martes.

#VamosTicos ?? ?? https://t.co/15STOUgJsO",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 14:53:00 +0000 2018,36,4,Spanish,Twitter Web Client,Tweet,Photo,0,2,2
1001482574810832896,"¡Cuidamos cada detalle!

? Trabajamos en conjunto con cada departamento para ofrecer las mejores condiciones a nuestros seleccionados.

#SomoslaFEDEFUTBOL https://t.co/RE33w0rhdK",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 15:17:07 +0000 2018,33,3,Spanish,Twitter Web Client,Tweet,Photo,0,1,0
1001490167490805760,"Lamentamos profundamente el fallecimiento de Yurllen Chaves, compañero y colaborador en nuestra institución.

Nos unimos al duelo por esta sensible pérdida, deseando mucha fortaleza a sus familiares y allegados. https://t.co/aTmKbNaTrV",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 15:47:17 +0000 2018,14,6,Spanish,Twitter Web Client,Tweet,Photo,0,0,0
1001524976690827264,"¡Continúa la preparación!

? #LaSele pone su mirada en su juego de despedida ante @NorthernIreland previo a la @fifaworldcup_es #Rusia2018.

#VamosTicos ?? ?? https://t.co/0cNjyI3YCw",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 18:05:36 +0000 2018,46,9,Spanish,Twitter Web Client,Tweet,Photo,0,3,2
1001562712931995649,"Hoy compartimos con nuestros patrocinadores un almuerzo en el Complejo Deportivo FEDEFUTBOL-Plycem. ? ?

¡Gracias por acompañarnos!

#SomoslaFEDEFUTBOL https://t.co/Q4FsUNXMiZ",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 20:35:33 +0000 2018,20,2,Spanish,Twitter Web Client,Tweet,Photo,0,1,0
1001568872661704706,"“Ahora es un momento de gran responsabilidad pero también no puedo dejar de lado disfrutar”, mencionó @kwaston88.
? Sus declaraciones:
https://t.co/awycOm9Dxt",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 21:00:02 +0000 2018,6,2,Spanish,TweetDeck,Tweet,,1,0,1
1001576409670791173,"El jugador de #LaSele, @pipogonzalez88, dio sus impresiones previo a la   @fifaworldcup_es #Rusia2018.
? Sus declaraciones:
https://t.co/X9lId1rPcu",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 21:29:59 +0000 2018,13,2,Spanish,Twitter Web Client,Tweet,,1,2,2
1001583967232053248,"¡Objetivo #Rusia2018!

? Así fue la práctica de #LaSele este martes:

#VamosTicos ?? ??

https://t.co/yhKUKnIar6",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 22:00:00 +0000 2018,8,3,Spanish,TweetDeck,Tweet,,1,3,0
1001589167187427329,"¡Continúa la alegría y emoción del Campeonato Infantil Scotiabank FEDEFUTBOL!

? Acá las imágenes de la jornada en San Marcos: https://t.co/ABqKcMOBti",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 22:20:40 +0000 2018,12,1,Spanish,Twitter Web Client,Tweet,Photo,0,0,0
1001599059772280837,"? @NavasKeylor ya se encuentra en el país y se trasladó de inmediato al cuartel general de concentración de #LaSele.

#VamosTicos https://t.co/SEYfiVBiW0",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 22:59:59 +0000 2018,314,36,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1001600172479131649,"? @NavasKeylor ya llegó al Complejo Deportivo FEDEFUTBOL- Plycem para unirse al campamento de #LaSele previo a la @fifaworldcup_es #Rusia2018.

#VamosTicos https://t.co/HwGviRDS7a",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 23:04:24 +0000 2018,140,31,Spanish,Twitter Web Client,Tweet,Video,0,3,2
1001606993939968001,"Aliados comerciales de la FEDEFUTBOL compartieron un almuerzo con jugadores de #LaSele.

?  Nota completa: https://t.co/pp0a9GkJ3O",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Tue May 29 23:31:30 +0000 2018,8,1,Spanish,Twitter Web Client,Tweet,,1,1,0
1001626531377156097,"? Nuestros aliados comerciales compartieron con jugadores de #LaSele en el Complejo Deportivo FEDEFUTBOL-Plycem.
https://t.co/hXYiauIsqk",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 00:49:09 +0000 2018,9,2,Spanish,Twitter Web Client,Tweet,,1,1,0
1001654022628093952,"¡Nos vemos en el Estadio Nacional!
Juego de despedida de #LaSele
?? Costa Rica vs Irlanda del Norte 
? 3 Junio
? 11:00 a.m.

#VamosTicos #Rusia2018 #CRC https://t.co/KFp5uBJcev",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 02:38:23 +0000 2018,60,16,Spanish,Twitter Web Client,Tweet,Video,0,4,0
1001833876573089792,"? Este miércoles @calvo05oficial y @DavidGuzmanCR, dan sus impresiones a la prensa.

#VamosTicos ?? ?? https://t.co/RUQo0Ihjyt",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 14:33:04 +0000 2018,55,6,Spanish,Twitter Web Client,Tweet,Photo,0,1,2
1001876123595272193,"Con la incorporación de @NavasKeylor, #LaSele ya entrena con el grupo de 23 jugadores convocados a la @fifaworldcup_es #Rusia2018. 
? Nota:
https://t.co/kKvacj1oJJ",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 17:20:56 +0000 2018,18,4,Spanish,Twitter Web Client,Tweet,,1,2,2
1001881622311038978,"¡#LaSele entrena completa!

El director técnico de la Tricolor, Óscar Ramírez, ya cuenta con todo el grupo de convocados para la @fifaworldcup_es  #Rusia2018.

#VamosTicos ?? ?? https://t.co/2RRh00QJVT",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 17:42:47 +0000 2018,130,19,Spanish,Twitter Web Client,Tweet,Photo,0,3,1
1001893815244947462,"“La motivación siempre está, uno siempre quiere estar en #LaSele y siempre quiere ser tomado en cuenta”, dijo @DavidGuzmanCR.
? Sus declaraciones:
https://t.co/enTigyOFNB",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 18:31:14 +0000 2018,10,5,Spanish,Twitter Web Client,Tweet,,1,1,1
1001897279329046529,"“Estar ya todos los convocados es importante para afinar los detalles antes del viaje a Europa”, mencionó @calvo05oficial.
? Sus declaraciones:
https://t.co/pz1xbn8ZRt",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 18:45:00 +0000 2018,12,6,Spanish,TweetDeck,Tweet,,1,0,1
1001932408848113664,"?@BOLACRIS7 te invita a apoyar a #LaSele este domingo en su juego de despedida previo a la @fifaworldcup_es #Rusia2018.

?Entradas a la venta en: https://t.co/D37lIV0i9W

¡Nos vemos en el Estadio Nacional! https://t.co/TvxcAQzXSZ",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 21:04:35 +0000 2018,51,7,Spanish,Twitter Web Client,Tweet,Video,1,2,2
1001939670224310272,"? Hoy la jornada del Campeonato Infantil Scotiabank FEDEFUTBOL se desarrolló en el Complejo Deportivo FEDEFUTBOL-Plycem.
?? ?? https://t.co/CzA2GiQ5od",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 21:33:27 +0000 2018,16,1,Spanish,Twitter Web Client,Tweet,Photo,0,0,0
1001948464593465351,"@marislatorres @MZanetsa ¡Hola! Gracias por la cobertura, pero nuestro sitio oficial es https://t.co/QT8BrHWD8c ?

¡Saludos!",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 22:08:23 +0000 2018,1,0,Spanish,TweetDeck,Reply,,1,0,2
1001958450396651520,? Designaciones arbitrales para la Final de vuelta de la Liga de Ascenso. https://t.co/2NHqMu7vh4,FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 22:48:04 +0000 2018,10,2,Spanish,Twitter Web Client,Tweet,Photo,0,0,0
1001962291808690176,"El Capi de #LaSele, @bryanruizcr, tiene un mensaje para toda la afición.

#VamosTicos ? ??

¡Nos vemos en el Estadio Nacional! https://t.co/Pl1stEVL8C",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Wed May 30 23:03:20 +0000 2018,30,11,Spanish,Twitter Web Client,Tweet,Video,0,2,1
1001980582585339904,"¡Este domingo en el juego de despedida de #LaSele podrás disfrutar de una variedad de opciones de alimentación en el Estadio Nacional!

#VamosTicos https://t.co/tNdmb4aMoA",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 00:16:01 +0000 2018,20,5,Spanish,Twitter Web Client,Tweet,Photo,0,2,0
1002013178916679680,"Juego de despedida de #LaSele
?? Costa Rica vs Irlanda del Norte 
? 3 Junio
? 11:00 a.m.

¡Nos vemos en el Estadio Nacional!

#VamosTicos #Rusia2018 #CRC https://t.co/W7DeBETMQh",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 02:25:33 +0000 2018,62,20,Spanish,TweetDeck,Tweet,Video,0,4,0
1002143588183134208,#CostaRica: Desde hoy compartimos el orgullo de los Ticos y llenos de ilusión junto con la @fedefutbolcrc iniciamos esta celebración con los #CorazonesQueLoDanTodo ¡Vamos con #LaSele! https://t.co/eBqqpq1Mrp,FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 11:03:45 +0000 2018,0,8,Spanish,Twitter for iPhone,Retweet,Photo,0,3,1
1002213225952370688,"¡Sintonice el programa oficial de la Federación Costarricense de Fútbol?!

 ? 8:00 p.m.
? Radio Columbia
? Facebook Live: FEDEFUTBOLCRC https://t.co/E5TF2rypSi",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 15:40:27 +0000 2018,12,2,Spanish,Twitter Web Client,Tweet,Photo,0,0,0
1002231281764139009,"? Atención ?
Ya tenemos a los ganadores de las entradas para el juego de despedida de #LaSele:
@Ricardocambron1 
@marieloshr
@Ale_ORojas 
@javierarce75 
@luisgdocr
Los vamos a estar contactando para coordinar. ?
¡Muchas Felicidades! ? https://t.co/WKQL1mlpUF",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 16:52:12 +0000 2018,12,4,Spanish,Twitter Web Client,Tweet,,1,1,5
1002234152635326464,"?¡En vivo @NavasKeylor en conferencia de prensa!
Declaraciones del guardameta de #LaSele ?                                                     ??https://t.co/8SR265supt",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 17:03:37 +0000 2018,10,5,Spanish,Twitter Web Client,Tweet,,1,1,1
1002263616916213761,"?El guardameta de #LaSele, @NavasKeylor, dio declaraciones en conferencia de prensa. 

#VamosTicos #Rusia2018 https://t.co/1JIrZeOzG8",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 19:00:42 +0000 2018,63,11,Spanish,Twitter Web Client,Tweet,Photo,0,3,1
1002280507768496128,"#LaSele se tomó hoy la foto oficial para la @fifaworldcup_es #Rusia2018. ? ?

#VamosTicos 

https://t.co/RyuHBoqAYG",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 20:07:49 +0000 2018,24,10,Spanish,Twitter Web Client,Tweet,,1,3,1
1002295217758855169,"#LaSeleFemenina retomó los entrenamientos con la incorporación de las legionarias.

¡Vamos Ticas! ?? ? https://t.co/MjW8vlG9CP",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 21:06:16 +0000 2018,87,11,Spanish,TweetDeck,Tweet,Photo,0,1,0
1002305218871201793,"? ¡Unidos por nuestro luchador favorito!

Colaboremos con la causa de Sebas, quien necesita tratamiento fuera de nuestro país. ? https://t.co/KfHxBh3b2L",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 21:46:00 +0000 2018,19,6,Spanish,Twitter Web Client,Tweet,Video,0,0,0
1002308265152253952,"#LaSeleFemenina jugará en junio dos encuentros amistosos ante @LaRoja.
? Nota:
https://t.co/1QibGDj1QW",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 21:58:07 +0000 2018,22,6,Spanish,Twitter Web Client,Tweet,,1,1,1
1002316291032530944,"La FEDEFUTBOL se solidariza con la campaña “Mi Luchador Favorito” y le brindará una mano amiga a Sebastián González.
? Nota:
https://t.co/6fjncHmJjg",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 22:30:00 +0000 2018,8,4,Spanish,TweetDeck,Tweet,,1,0,0
1002325382186618881,"¡Orgullo Costarricense! ? 

@NavasKeylor fue reconocido por AIPS América como el mejor Deportista de América.

Muchas Felicidades ? https://t.co/riZqn0hZBE",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Thu May 31 23:06:08 +0000 2018,1453,148,Spanish,Twitter Web Client,Tweet,Photo,0,0,1
1002354042650099712,"¿Querés ganar entradas para el juego de despedida de #LaSele?

? Reportá sintonía en el programa FEDEFUTBOL Desde Adentro a partir de las 8:00 p.m.

?Radio Columbia
? Facebook Live: FEDEFUTBOLCRC https://t.co/4pL41vlonr",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Jun 01 01:00:01 +0000 2018,24,6,Spanish,TweetDeck,Tweet,Photo,0,1,0
1002600630291259396,"Los aficionados que asistirán al Estadio Nacional para el juego de despedida de #LaSele vivirán una gran fiesta a partir de las 8:30 a.m.
?Nota:
https://t.co/KLXPnkDKbt",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Jun 01 17:19:52 +0000 2018,14,4,Spanish,Twitter Web Client,Tweet,,1,1,0
1002601822878609408,"#LaSele afina los últimos detalles para su juego de despedida este domingo en el Estadio Nacional.

#VamosTicos ?? ?? https://t.co/a5Z0p9BoHd",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Jun 01 17:24:36 +0000 2018,73,8,Spanish,Twitter Web Client,Tweet,Photo,0,2,0
1002611773017554949,"¡En vivo!
Juramentación de #LaSele ??
??https://t.co/QPceB9Zh7G?",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Jun 01 18:04:08 +0000 2018,12,4,Spanish,Twitter Web Client,Tweet,,1,1,0
1002648982135459843,"¡Grítenlo es la canción oficial de #LaSele??!

Escuchala muy pronto en todas las plataformas digitales ?? https://t.co/PjIc8XKjHa",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Jun 01 20:32:00 +0000 2018,30,5,Spanish,Twitter Web Client,Tweet,Video,0,1,0
1002653661305229312,"? Caleb Martínez y Andrés Araya embajadores de @Football4F por Costa Rica, compartieron con el Presidente de la República @CarlosAlvQ,  la Primera Dama @ClaudiaDobles y jugadores de #LaSele. https://t.co/H5hmVdYiS6",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Jun 01 20:50:35 +0000 2018,55,3,Spanish,Twitter Web Client,Tweet,Photo,0,1,3
1002658902910095360,"?El Presidente de la República @CarlosAlvQ juramentó a #LaSele previo a su participación en la @fifaworldcup_es #Rusia2018.

#VamosTicos https://t.co/0SzjCnrJdQ",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Jun 01 21:11:25 +0000 2018,171,16,Spanish,Twitter Web Client,Tweet,Photo,0,3,2
1002667774282432513,"??Atención ??
Siga las recomendaciones de seguridad y evite inconvenientes este domingo en el Estadio Nacional. https://t.co/TQ8wkxdGss",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Jun 01 21:46:40 +0000 2018,26,10,Spanish,Twitter Web Client,Tweet,Photo,0,0,0
1002672152187895809,"Nuestros embajadores de @Football4F por Costa Rica compartieron hoy con @CarlosAlvQ , @ClaudiaDobles y jugadores de #LaSele ?? 

https://t.co/1MO2q1gXik",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Fri Jun 01 22:04:04 +0000 2018,15,4,Spanish,TweetDeck,Tweet,,1,1,3
1002723977649950720,"Nuestro nuevo sitio ofrece una presentación fresca, dinámica y llamativa, que unifica la imagen de la FEDEFUTBOL en toda su presencia digital.
? Nota:
https://t.co/58ihG2llAB",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 01:30:00 +0000 2018,11,3,Spanish,TweetDeck,Tweet,,1,0,0
1002727818189516800,"? El guardameta de #LaSele, @NavasKeylor, te invita a conocer tus  #DerechosHumanos. https://t.co/QjLzMR7Smp",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 01:45:16 +0000 2018,65,17,Spanish,Twitter Web Client,Tweet,Video,0,2,1
1002752310076792832,"¡Nos vemos en el Estadio Nacional!
Juego de despedida de #LaSele
?? Costa Rica vs Irlanda del Norte
? 3 Junio
? 11:00 a.m.

#VamosTicos #Rusia2018 #CRC https://t.co/wJcCdbOVAy",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 03:22:35 +0000 2018,106,22,Spanish,Twitter Web Client,Tweet,Video,0,4,0
1002930659801911297,"¡En vivo!
? Reconocimiento de cancha de #LaSele??? 
?https://t.co/iQcLjxNf8S ?",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 15:11:17 +0000 2018,9,4,Spanish,Twitter Web Client,Tweet,,1,1,0
1002959964493795328,"#LaSele realizó el reconocimiento de cancha del Estadio Nacional y disputó la tradicional “mejenga del limón”.  ?

#VamosTicos https://t.co/1hFHB9wTxN",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 17:07:44 +0000 2018,144,18,Spanish,Twitter Web Client,Tweet,Photo,0,2,0
1002961336807149568,"El Director Técnico de #LaSele, Óscar Ramírez atendió a los medios de comunicación previo al encuentro ante @NorthernIreland.

#VamosTicos https://t.co/8XU4Xra5wg",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 17:13:11 +0000 2018,21,3,Spanish,Twitter Web Client,Tweet,Photo,0,2,1
1002996581094879232,"¡Muchas Felicidades! ?

Ellos ganaron una entrada doble para el partido de despedida de #LaSele.

Nos vemos en el Estadio Nacional https://t.co/jkq4Rqwlaf",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 19:33:14 +0000 2018,26,1,Spanish,Twitter Web Client,Tweet,Photo,0,1,0
1002997849150324736,"#LaSele cerró la preparación para su partido de despedida ante @NorthernIreland previo a la @fifaworldcup_es #Rusia2018.
? Nota:
https://t.co/r9P75UaPF7",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 19:38:16 +0000 2018,6,3,Spanish,Twitter Web Client,Tweet,,1,2,2
1003002303727788032,¡Muchas felicidades a @adsancarlos por su ascenso a la Primera División! https://t.co/3YlenrLtqT,FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 19:55:58 +0000 2018,336,47,Spanish,Twitter Web Client,Tweet,Photo,0,0,1
1003003321706311680,"¡Listos! ??

#LaSele realizó su último entrenamiento antes del amistoso de mañana ante @NorthernIreland.

#VamosTicos 

https://t.co/FiYsPx8MeY",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 20:00:01 +0000 2018,19,6,Spanish,TweetDeck,Tweet,,1,2,1
1003018816677347328,"¡Gracias por dejarnos en los más alto, llenarnos de euforia y enseñarnos a creer! ?
 
Ahora en #Rusia2018 a contagiar al mundo del #PuraVida ?

? Video cortesía: ICT

https://t.co/fkuVCfLXJK",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 21:01:35 +0000 2018,94,31,Spanish,Twitter Web Client,Tweet,,1,2,0
1003031339443146752,"We're ready! ??
#VamosTicos?? https://t.co/2zPiWLS0xs",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 21:51:21 +0000 2018,98,8,English,Twitter for iPhone,Tweet,,1,1,0
1003032304560824320,El Arzobispo José Rafael Quirós visitó a #LaSele y compartió con el estratega nacional Óscar Ramírez. https://t.co/sbrJq6UVKi,FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sat Jun 02 21:55:11 +0000 2018,108,10,Spanish,TweetDeck,Tweet,Photo,0,1,0
1003066791189471232,"? El Arzobispo José Rafael Quirós se reunió con Óscar Ramírez este sábado en el Complejo Deportivo FEDEFUTBOL- Plycem.

https://t.co/dAuPSZBbV6",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 00:12:13 +0000 2018,12,7,Spanish,Twitter Web Client,Tweet,,1,0,0
1003085557566787584,"Esta tarde el Arzobispo José Rafael Quirós compartió con el director técnico de #LaSele Óscar Ramírez.
?Nota:
https://t.co/OdJMOa8Umu",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 01:26:48 +0000 2018,16,5,Spanish,Twitter Web Client,Tweet,,1,1,0
1003287301122863104,Paz a sus restos y resignación a sus familiares. https://t.co/WUyBNjCNf7,FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 14:48:27 +0000 2018,43,7,Spanish,Twitter Web Client,Tweet,Photo,0,0,0
1003308525949472770,"? #LaSele ya está en el Estadio Nacional para su juego de despedida ante @NorthernIreland.

#LaSeleNIR 

 ¡#VamosTicos! https://t.co/7lLXBEYMQ7",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 16:12:47 +0000 2018,36,11,Spanish,TweetDeck,Tweet,Photo,0,3,1
1003309234166095872,"? Así alinea #LaSele ?? para el juego de despedida ante @NorthernIreland previo a la @fifaworldcup_es #Rusia2018.

#LaSeleNIR

¡#VamosTicos https://t.co/4BaFPykkmb",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 16:15:36 +0000 2018,383,93,Spanish,Twitter Web Client,Tweet,Photo,0,4,2
1003313014131560448,"?  Así se vive el ambiente en el Estadio Nacional previo al juego de despedida ante @NorthernIreland.

#LaSeleNIR 

¡#VamosTicos! https://t.co/vtTaSZN2fX",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 16:30:37 +0000 2018,39,6,Spanish,TweetDeck,Tweet,Photo,0,2,1
1003319652116779008,? #LaSele realizó el calentamiento previo en el Estadio Nacional para su juego de despedida ante @NorthernIreland. #LaSeleNIR ¡#VamosTicos! https://t.co/VBqt9KBIst,FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 16:57:00 +0000 2018,21,5,Spanish,TweetDeck,Tweet,Photo,0,3,1
1003320117520949249,"? Ya se entonan el Himno de Irlanda del Norte.

#LaSeleNIR #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 16:58:51 +0000 2018,9,2,Spanish,TweetDeck,Tweet,,0,2,0
1003320206775726080,"? Se entonan las notas del himno más lindo del mundo. ?
¡El Himno Nacional de la República de Costa Rica!  

#LaSeleNIR #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 16:59:12 +0000 2018,43,8,Spanish,TweetDeck,Tweet,,0,2,0
1003322359611383809,"?? Se realiza un minuto de silencio en memoria de nuestro compañero Yurllen Chaves Arias, y de Carlos López Baltodano presidente de @ADGuanacasteca y asambleísta de la FEDEFUTBOL.

#LaSeleNIR #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:07:46 +0000 2018,17,5,Spanish,TweetDeck,Tweet,,0,2,1
1003322485960593410,"¡Inicia el partido!
#LaSele  0-0 @NorthernIreland
#LaSeleNIR 
¡#VamosTicos! https://t.co/xPUx19deDE",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:08:16 +0000 2018,134,21,Spanish,TweetDeck,Tweet,Photo,0,3,1
1003323891937312768,"5' Intento de Colindres desde el borde del área, pero el balón se va por encima del arco. 

¡#VamosTicos!",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:13:51 +0000 2018,15,2,Spanish,TweetDeck,Tweet,,0,1,0
1003324859341070336,"9' @Johan_VenegasCR habilita a @joel_campbell12 que remata desde fuera del área, pero el balón no encuentra arco.

#LaSeleNIR #VamosTicos",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:17:41 +0000 2018,15,2,Spanish,TweetDeck,Tweet,,0,2,2
1003325981468262400,"13’ ??Se realiza un minuto de aplausos, en honor a @NavasKeylor por su tricampeonato de @ChampionsLeague. ???
???

#VamosTicos #LaSeleNIR",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:22:09 +0000 2018,97,16,Spanish,TweetDeck,Tweet,,0,2,2
1003326966987214848,"18' ¡CERCA #LASELE! ?
Cabeceó @ODuarte04 un remate que pasó muy cerca del vertical.

#VamosTicos #LaSeleNIR",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:26:04 +0000 2018,13,3,Spanish,TweetDeck,Tweet,,0,3,1
1003327697676898304,"21' ?¡Tiro de esquina para #LaSele!

¡#VamosTicos!?? #LaSeleNIR",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:28:58 +0000 2018,13,3,Portuguese,TweetDeck,Tweet,,0,3,0
1003328004880261120,"Hoy realizamos un homenaje a nuestro guardameta de #LaSele, @NavasKeylor, tricampeón de la @ChampionsLeague con el @realmadrid. 

#LaSeleNIR 

 ¡#VamosTicos! https://t.co/Eyelf5D5QU",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:30:11 +0000 2018,181,50,Spanish,TweetDeck,Tweet,Photo,0,3,3
1003328843598442497,"24' Remate de Colindres que se va a un lado del arco, tras el centro de @Cris_GamboaCR.

¡#VamosTicos!?? #LaSeleNIR",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:33:31 +0000 2018,10,3,Spanish,TweetDeck,Tweet,,0,2,1
1003329245022650369,"27' ??Se detiene el juego momentáneamente para que los equipos tengan un minuto de hidratación.

¡#VamosTicos!?? #LaSeleNIR",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:35:07 +0000 2018,8,2,Spanish,TweetDeck,Tweet,,0,2,0
1003330333742333955,"30'? ¡GOL GOL GOOOL! ?
Gol de @Johan_VenegasCR
#LaSele  1-0 @NorthernIreland
#LaSeleNIR 
 ¡#VamosTicos! https://t.co/mEQo96OCLw",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:39:27 +0000 2018,191,40,Welsh,TweetDeck,Tweet,Photo,0,3,2
1003330978474070016,"34’ ?Primer cambio en #LaSele.
??Entra: @leoml_1
??Sale: @NavasKeylor
¡#VamosTicos!?? #LaSeleNIR",FEDEFUTBOL Costa Rica, @fedefutbolcrc ,Sun Jun 03 17:42:00 +0000 2018,25,7,Spanish,TweetDeck,Tweet,,0,3,2
